apn,shape_area,category,year_built,class,county,unknown,place_name,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
"101947109",280300,Existing,1988,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"101944113",414100,Existing,2022,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"101602123",52100,Existing,1990,storage warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101628118",74700,Existing,2021,storage warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101629111",152200,Existing,1980,storage warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101659208",95000,Existing,1990,storage warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101601102",209500,Existing,1980,light industrial,San Bernardino County,"0",unincorporated,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101630119",142500,Existing,1986,storage warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101628116",135800,Existing,1980,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101630118",144400,Existing,1984,storage warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101658123",208700,Existing,1984,storage warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101659111",123200,Existing,1984,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101659111",155900,Existing,1984,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101628117",85900,Existing,2021,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101628117",376300,Existing,2021,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101601111",243600,Existing,1987,transit warehouse (truck terminal),San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"102511108",343200,Existing,1988,flex,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102515116",902900,Existing,2001,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102513354",176200,Existing,2022,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102515121",340200,Existing,2001,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102515112",241500,Existing,2001,flex,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102515122",269900,Existing,2001,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102515115",51400,Existing,2023,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102513353",268800,Existing,2022,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102515114",302200,Existing,2001,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102511104",223100,Existing,2002,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102163101",874600,Existing,2001,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102163102",903900,Existing,2001,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102222110",327100,Existing,1997,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102042119",203500,Existing,1985,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102043111",175000,Existing,1984,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102107114",213200,Existing,1999,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102120204",59600,Existing,2001,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102120205",60000,Existing,2001,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102120206",62300,Existing,2007,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102163103",346700,Existing,2000,improvements ass'd associated apn,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102216104",818700,Existing,2013,flex,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102213103",206900,Existing,1985,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102213105",201400,Existing,1984,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102102118",374400,Existing,1987,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102112105",228800,Existing,1980,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102113209",60600,Existing,2004,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102101122",218800,Existing,2000,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102163105",384100,Existing,1999,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102212112",386300,Existing,2005,improvements ass'd associated apn,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102212111",231100,Existing,1990,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102247104",753200,Existing,1990,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102246111",379900,Existing,1991,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102246109",164000,Existing,1989,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102059132",85200,Existing,2009,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102123122",320400,Existing,2003,flex,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102154118",57500,Existing,1998,storage warehouse,San Bernardino County,"0",Chino,"06","071","000119",1400000US06071000119,"06071000119","1.19",Census Tract 1.19,CA,San Bernardino County,California,CT,2030635,72596
"102213104",207100,Existing,1980,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102213106",201500,Existing,1982,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102244109",870000,Existing,1996,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102241105",701200,Existing,1998,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102243109",695800,Existing,1997,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102242118",404500,Existing,1998,improvements ass'd associated apn,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102059130",80300,Existing,1988,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102057105",207000,Existing,1987,flex,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102113218",90600,Existing,2017,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102102124",128900,Existing,1989,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102101117",471500,Existing,1980,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102154119",59100,Existing,2001,storage warehouse,San Bernardino County,"0",Chino,"06","071","000119",1400000US06071000119,"06071000119","1.19",Census Tract 1.19,CA,San Bernardino County,California,CT,2030635,72596
"102157119",52900,Existing,1986,storage warehouse,San Bernardino County,"0",Chino,"06","071","000119",1400000US06071000119,"06071000119","1.19",Census Tract 1.19,CA,San Bernardino County,California,CT,2030635,72596
"102211115",172500,Existing,1990,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102211112",135500,Existing,1990,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102217124",492300,Existing,2017,flex,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102245108",414500,Existing,1980,distribution warehouse,San Bernardino County,"1",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102242124",830700,Existing,1999,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102305109",65400,Existing,1990,storage warehouse,San Bernardino County,"0",Chino,"06","071","000401",1400000US06071000401,"06071000401","4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"102034107",345000,Existing,1980,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102043113",207100,Existing,1990,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102043114",207000,Existing,2000,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102121102",289300,Existing,1980,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102120214",83300,Existing,2002,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102101123",220000,Existing,1980,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102102126",89100,Existing,1989,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102211114",121900,Existing,1993,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102223104",804100,Existing,1993,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102221106",445800,Existing,1988,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102221104",207100,Existing,1981,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102224106",330300,Existing,2001,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102248108",268200,Existing,1998,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102245103",220100,Existing,1989,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102110142",93000,Existing,2004,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102111107",209700,Existing,1986,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102112104",217900,Existing,1984,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102112107",152600,Existing,2010,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102120216",113200,Existing,2002,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102120209",123200,Existing,2004,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102102104",776300,Existing,1987,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102101116",321100,Existing,2006,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102102123",90400,Existing,1989,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102139122",153200,Existing,2023,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102139105",90000,Existing,1999,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102249105",695300,Existing,1998,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102252136",238600,Existing,2002,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102252131",60100,Existing,2005,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102254108",402800,Existing,1995,improvements ass'd associated apn,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102253112",370500,Existing,1991,improvements ass'd associated apn,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102256102",733700,Existing,1991,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102034108",174300,Existing,1982,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102060104",287900,Existing,1980,light industrial,San Bernardino County,"1",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102113207",53400,Existing,2004,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102114215",164100,Existing,1980,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102101102",218400,Existing,1980,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102139104",86100,Existing,1999,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102139121",223400,Existing,1985,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102139123",611000,Existing,1981,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102136150",217800,Existing,1989,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102139139",636500,Existing,1998,flex,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102158118",76300,Existing,1984,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000119",1400000US06071000119,"06071000119","1.19",Census Tract 1.19,CA,San Bernardino County,California,CT,2030635,72596
"102250107",217400,Existing,1998,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102250108",250100,Existing,1998,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102048101",207000,Existing,1980,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102047107",203400,Existing,1980,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102107115",127000,Existing,1998,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102106106",83200,Existing,1998,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102106105",168100,Existing,1998,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102136151",205900,Existing,1988,flex,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102159109",206600,Existing,2017,light industrial,San Bernardino County,"0",Chino Hills,"06","071","000119",1400000US06071000119,"06071000119","1.19",Census Tract 1.19,CA,San Bernardino County,California,CT,2030635,72596
"102251104",192300,Existing,1985,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102254109",373300,Existing,1995,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102253113",344400,Existing,1991,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102301159",189400,Existing,2023,improvements ass'd associated apn,San Bernardino County,"0",Chino Hills,"06","071","000103",1400000US06071000103,"06071000103","1.03",Census Tract 1.03,CA,San Bernardino County,California,CT,2844033,0
"102055158",258600,Existing,1980,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102106102",201500,Existing,1999,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102106109",132800,Existing,2004,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102122125",105200,Existing,1990,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102136144",539200,Existing,1990,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102136143",90400,Existing,1990,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102139126",261500,Existing,1988,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102136115",125600,Existing,2014,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102139140",326700,Existing,1988,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102139142",88200,Existing,1988,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102210106",605200,Existing,1994,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102221105",207100,Existing,1990,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102250106",171400,Existing,1998,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102250105",117600,Existing,1998,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102250104",128400,Existing,1998,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102047106",203400,Existing,1980,storage warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102113202",95100,Existing,1985,distribution warehouse,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102113201",201700,Existing,1982,light industrial,San Bernardino County,"0",Chino,"06","071","000504",1400000US06071000504,"06071000504","5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
