apn,NAME1,NAMELSAD1,NAME2,NAMELSAD2
"102057105","5.04",Census Tract 5.04,,
"102057110","5.04",Census Tract 5.04,,
"102058113","5.04",Census Tract 5.04,,
"102059130","5.04",Census Tract 5.04,,
"102059131","5.04",Census Tract 5.04,,
"102059132","5.04",Census Tract 5.04,,
"102060104","5.04",Census Tract 5.04,,
"102101102","5.04",Census Tract 5.04,,
"102101116","5.04",Census Tract 5.04,,
"102101117","5.04",Census Tract 5.04,,
"102101120","5.04",Census Tract 5.04,,
"102101121","5.04",Census Tract 5.04,,
"102101122","5.04",Census Tract 5.04,,
"102101123","5.04",Census Tract 5.04,,
"102102104","5.04",Census Tract 5.04,,
"102102105","5.04",Census Tract 5.04,,
"102102118","5.04",Census Tract 5.04,,
"102102122","5.04",Census Tract 5.04,,
"102102123","5.04",Census Tract 5.04,,
"102102124","5.04",Census Tract 5.04,,
"102102125","5.04",Census Tract 5.04,,
"102102126","5.04",Census Tract 5.04,,
"102103208","5.04",Census Tract 5.04,,
"102106102","5.04",Census Tract 5.04,,
"102106105","5.04",Census Tract 5.04,,
"102106106","5.04",Census Tract 5.04,,
"102106109","5.04",Census Tract 5.04,,
"102107114","5.04",Census Tract 5.04,,
"102107115","5.04",Census Tract 5.04,,
"102110140","5.04",Census Tract 5.04,,
"102110142","5.04",Census Tract 5.04,,
"102111107","5.04",Census Tract 5.04,,
"102112104","5.04",Census Tract 5.04,,
"102112105","5.04",Census Tract 5.04,,
"102112107","5.04",Census Tract 5.04,,
"102113201","5.04",Census Tract 5.04,,
"102113202","5.04",Census Tract 5.04,,
"102113204","5.04",Census Tract 5.04,,
"102113207","5.04",Census Tract 5.04,,
"102113208","5.04",Census Tract 5.04,,
"102113209","5.04",Census Tract 5.04,,
"102113214","5.04",Census Tract 5.04,,
"102113216","5.04",Census Tract 5.04,,
"102113217","5.04",Census Tract 5.04,,
"102113218","5.04",Census Tract 5.04,,
"102114215","5.04",Census Tract 5.04,,
"102120204","5.04",Census Tract 5.04,,
"102120205","5.04",Census Tract 5.04,,
"102120206","5.04",Census Tract 5.04,,
"102120209","5.04",Census Tract 5.04,,
"102120214","5.04",Census Tract 5.04,,
"102120216","5.04",Census Tract 5.04,,
"102121102","5.04",Census Tract 5.04,,
"102122125","5.04",Census Tract 5.04,,
"102123104","5.04",Census Tract 5.04,,
"102123122","5.04",Census Tract 5.04,,
"102136115","5.04",Census Tract 5.04,,
"102136141","5.04",Census Tract 5.04,,
"102136143","5.04",Census Tract 5.04,,
"102136144","5.04",Census Tract 5.04,,
"102136150","5.04",Census Tract 5.04,,
"102136151","5.04",Census Tract 5.04,,
"102139104","5.04",Census Tract 5.04,,
"102139105","5.04",Census Tract 5.04,,
"102139121","5.04",Census Tract 5.04,,
"102139122","5.04",Census Tract 5.04,,
"102139123","5.04",Census Tract 5.04,,
"102139126","5.04",Census Tract 5.04,,
"102139139","5.04",Census Tract 5.04,,
"102139140","5.04",Census Tract 5.04,,
"102139141","5.04",Census Tract 5.04,,
"102139142","5.04",Census Tract 5.04,,
"102154118","1.19",Census Tract 1.19,,
"102154119","1.19",Census Tract 1.19,,
"102157119","1.19",Census Tract 1.19,,
"102158118","1.19",Census Tract 1.19,,
"102159109","1.19",Census Tract 1.19,,
"102162101","5.04",Census Tract 5.04,,
"102162103","5.04",Census Tract 5.04,,
"102162104","5.04",Census Tract 5.04,,
"102163101","5.04",Census Tract 5.04,,
"102163102","5.04",Census Tract 5.04,,
"102163103","5.04",Census Tract 5.04,,
"102163104","5.04",Census Tract 5.04,,
"102163105","5.04",Census Tract 5.04,,
"102210106","5.04",Census Tract 5.04,,
"102210111","5.04",Census Tract 5.04,,
"102211108","5.04",Census Tract 5.04,,
"102211112","5.04",Census Tract 5.04,,
"102211113","5.04",Census Tract 5.04,,
"102211114","5.04",Census Tract 5.04,,
"102211115","5.04",Census Tract 5.04,,
"102212109","5.04",Census Tract 5.04,,
"102212111","5.04",Census Tract 5.04,,
"102212112","5.04",Census Tract 5.04,"5.04",Census Tract 5.04
"102213103","5.04",Census Tract 5.04,,
"102213104","5.04",Census Tract 5.04,,
"102213105","5.04",Census Tract 5.04,,
"102213106","5.04",Census Tract 5.04,,
"102216104","5.04",Census Tract 5.04,,
"102217122","5.04",Census Tract 5.04,,
"102217124","5.04",Census Tract 5.04,,
"102217133","5.04",Census Tract 5.04,,
"102221104","5.04",Census Tract 5.04,,
"102221105","5.04",Census Tract 5.04,,
"102221106","5.04",Census Tract 5.04,,
"102222110","5.04",Census Tract 5.04,,
"102222113","5.04",Census Tract 5.04,,
"102223104","5.04",Census Tract 5.04,,
"102224105","5.04",Census Tract 5.04,,
"102224106","5.04",Census Tract 5.04,,
"102241105","5.04",Census Tract 5.04,,
"102242118","5.04",Census Tract 5.04,,
"102242124","5.04",Census Tract 5.04,,
"102243109","5.04",Census Tract 5.04,,
"102244109","5.04",Census Tract 5.04,,
"102245103","5.04",Census Tract 5.04,,
"102245108","5.04",Census Tract 5.04,,
"102246109","5.04",Census Tract 5.04,,
"102246111","5.04",Census Tract 5.04,,
"102247104","5.04",Census Tract 5.04,,
"102248108","5.04",Census Tract 5.04,,
"102249105","5.04",Census Tract 5.04,,
"102250104","5.04",Census Tract 5.04,,
"102250105","5.04",Census Tract 5.04,,
"102250106","5.04",Census Tract 5.04,,
"102250107","5.04",Census Tract 5.04,,
"102250108","5.04",Census Tract 5.04,,
"102251104","5.04",Census Tract 5.04,,
"102252131","5.04",Census Tract 5.04,,
"102252136","5.04",Census Tract 5.04,,
"102253112","5.04",Census Tract 5.04,,
"102253113","5.04",Census Tract 5.04,,
"102254108","5.04",Census Tract 5.04,,
"102254109","5.04",Census Tract 5.04,,
"102256102","5.04",Census Tract 5.04,,
"102301159","1.03",Census Tract 1.03,,
"102305109","4.01",Census Tract 4.01,,
"102511104","5.04",Census Tract 5.04,,
"102511108","5.04",Census Tract 5.04,,
"102513353","5.04",Census Tract 5.04,,
"102513354","5.04",Census Tract 5.04,,
"102515112","5.04",Census Tract 5.04,,
"102515114","5.04",Census Tract 5.04,,
"102515115","5.04",Census Tract 5.04,,
"102515116","5.04",Census Tract 5.04,,
"102515121","5.04",Census Tract 5.04,,
"102515122","5.04",Census Tract 5.04,,
"102515123","5.04",Census Tract 5.04,,
"102610103","122.02",Census Tract 122.02,,
"102703101","1.15",Census Tract 1.15,,
"102704106","1.15",Census Tract 1.15,,
"102705102","1.15",Census Tract 1.15,,
"102706105","1.15",Census Tract 1.15,,
"102706106","1.15",Census Tract 1.15,"1.15",Census Tract 1.15
"102707105","1.15",Census Tract 1.15,,
"102708104","1.15",Census Tract 1.15,,
"102712102","1.15",Census Tract 1.15,,
"102720105","1.15",Census Tract 1.15,,
"102720106","1.15",Census Tract 1.15,,
"102721106","1.15",Census Tract 1.15,,
"102722103","1.15",Census Tract 1.15,"1.15",Census Tract 1.15
"102819108","1.19",Census Tract 1.19,,
"102820226","1.15",Census Tract 1.15,,
"102850103","1.15",Census Tract 1.15,,
"102850126","1.15",Census Tract 1.15,,
"102850132","1.15",Census Tract 1.15,,
"102851108","1.15",Census Tract 1.15,,
"104617103","9.01",Census Tract 9.01,,
"104648109","9.03",Census Tract 9.03,,
"104718107","9.04",Census Tract 9.04,,
"104902235","16",Census Tract 16,,
"104906815","14",Census Tract 14,,
"104907101","16",Census Tract 16,,
"104909218","16",Census Tract 16,,
"104909505","16",Census Tract 16,,
"104914130","16",Census Tract 16,,
"104914131","16",Census Tract 16,,
"104918101","16",Census Tract 16,,
"104918109","16",Census Tract 16,,
"104918110","16",Census Tract 16,,
"104918114","16",Census Tract 16,,
"104920224","16",Census Tract 16,,
"104921115","16",Census Tract 16,,
"104922104","16",Census Tract 16,,
"104922136","16",Census Tract 16,,
"104923233","16",Census Tract 16,,
"104928104","16",Census Tract 16,,
"104935408","18.13",Census Tract 18.13,,
"104935409","18.13",Census Tract 18.13,,
"104938206","16",Census Tract 16,,
"104939101","18.03",Census Tract 18.03,,
"104939216","18.03",Census Tract 18.03,"18.03",Census Tract 18.03
"104939217","18.03",Census Tract 18.03,,
"104940110","18.03",Census Tract 18.03,"18.03",Census Tract 18.03
"104941101","18.03",Census Tract 18.03,,
"104942101","18.03",Census Tract 18.03,,
"104942104","18.03",Census Tract 18.03,,
"104944218","18.03",Census Tract 18.03,,
"104946210","18.13",Census Tract 18.13,,
"104947205","18.13",Census Tract 18.13,,
"104950121","18.13",Census Tract 18.13,,
"105011110","18.13",Census Tract 18.13,,
"105011111","18.13",Census Tract 18.13,,
"105012103","18.13",Census Tract 18.13,,
"105012110","18.13",Census Tract 18.13,,
"105012111","18.13",Census Tract 18.13,,
"105014101","18.03",Census Tract 18.03,,
"105014107","18.03",Census Tract 18.03,,
"105014110","18.03",Census Tract 18.03,,
"105015117","18.03",Census Tract 18.03,,
"105016101","18.03",Census Tract 18.03,,
"105016105","18.03",Census Tract 18.03,,
"105016106","18.03",Census Tract 18.03,,
"105016107","18.03",Census Tract 18.03,,
"105018103","18.03",Census Tract 18.03,,
"105019113","18.03",Census Tract 18.03,,
"105020102","18.03",Census Tract 18.03,,
"105021102","18.13",Census Tract 18.13,,
"105021111","18.13",Census Tract 18.13,,
"105022101","18.13",Census Tract 18.13,,
"105022107","18.13",Census Tract 18.13,,
"105045104","18.03",Census Tract 18.03,,
"105045106","18.03",Census Tract 18.03,"18.03",Census Tract 18.03
"105045107","18.03",Census Tract 18.03,,
"105045108","18.03",Census Tract 18.03,,
"105046117","18.03",Census Tract 18.03,,
"105047102","18.03",Census Tract 18.03,,
"105047105","18.03",Census Tract 18.03,"18.03",Census Tract 18.03
"105051105","18.03",Census Tract 18.03,,
"105051110","18.03",Census Tract 18.03,,
"105332103","19.10",Census Tract 19.10,,
"105350105","122.01",Census Tract 122.01,,
"105350106","122.01",Census Tract 122.01,,
"105350107","122.01",Census Tract 122.01,,
"105353102","19.08",Census Tract 19.08,,
"105417107","19.08",Census Tract 19.08,"19.08",Census Tract 19.08
"105437103","19.09",Census Tract 19.09,,
"105437104","19.09",Census Tract 19.09,,
"105437105","19.09",Census Tract 19.09,,
"105438103","19.09",Census Tract 19.09,,
"105439102","19.09",Census Tract 19.09,,
"105443103","19.09",Census Tract 19.09,,
"105446105","19.09",Census Tract 19.09,,
"105446106","19.09",Census Tract 19.09,,
"105448103","19.09",Census Tract 19.09,"19.09",Census Tract 19.09
"105449102","19.09",Census Tract 19.09,,
"105449103","19.09",Census Tract 19.09,,
"105509106","19.09",Census Tract 19.09,,
"105509107","19.09",Census Tract 19.09,,
"105510105","19.09",Census Tract 19.09,,
"105511103","19.09",Census Tract 19.09,,
"105511104","19.09",Census Tract 19.09,,
"105512106","19.09",Census Tract 19.09,,
"105512107","19.09",Census Tract 19.09,,
"105512108","19.09",Census Tract 19.09,,
"105512120","19.09",Census Tract 19.09,,
"105512123","19.09",Census Tract 19.09,,
"105601108","1.15",Census Tract 1.15,"1.15",Census Tract 1.15
"105602107","1.15",Census Tract 1.15,"1.15",Census Tract 1.15
"105604103","1.15",Census Tract 1.15,"1.15",Census Tract 1.15
"105604104","1.15",Census Tract 1.15,"1.15",Census Tract 1.15
"105605103","1.15",Census Tract 1.15,,
"105606107","1.15",Census Tract 1.15,"1.15",Census Tract 1.15
"105607120","19.07",Census Tract 19.07,,
"105613103","1.15",Census Tract 1.15,"1.15",Census Tract 1.15
"105616104","1.15",Census Tract 1.15,"1.15",Census Tract 1.15
"105616105","1.15",Census Tract 1.15,"1.15",Census Tract 1.15
"105618103","1.15",Census Tract 1.15,,
"105621104","1.15",Census Tract 1.15,,
"105622103","1.15",Census Tract 1.15,"1.15",Census Tract 1.15
"105623104","1.15",Census Tract 1.15,,
"105624104","1.15",Census Tract 1.15,,
"105625101","19.07",Census Tract 19.07,,
"105632104","1.15",Census Tract 1.15,,
"105637108","1.15",Census Tract 1.15,,
"105638103","1.15",Census Tract 1.15,,
"105638104","1.15",Census Tract 1.15,,
"105721207","19.07",Census Tract 19.07,,
"107311118","19.08",Census Tract 19.08,,
"107311124","19.08",Census Tract 19.08,,
"107311128","19.08",Census Tract 19.08,,
"107313101","19.08",Census Tract 19.08,,
"107313102","19.08",Census Tract 19.08,,
"107313103","19.08",Census Tract 19.08,,
"107313108","19.09",Census Tract 19.09,,
"107315101","19.08",Census Tract 19.08,,
"107315102","19.08",Census Tract 19.08,,
"107315103","19.08",Census Tract 19.08,,
"107315105","19.08",Census Tract 19.08,,
"107315106","19.08",Census Tract 19.08,,
"107315107","19.08",Census Tract 19.08,,
"107315108","19.08",Census Tract 19.08,,
"107315116","19.08",Census Tract 19.08,,
"107632146","20.25",Census Tract 20.25,,
"107740117","20.28",Census Tract 20.28,,
"107740151","20.28",Census Tract 20.28,,
"108301106","18.03",Census Tract 18.03,,
"108307115","127",Census Tract 127,,
"108307116","127",Census Tract 127,,
"108307117","127",Census Tract 127,,
"108307118","127",Census Tract 127,,
"108307122","127",Census Tract 127,,
"108307123","127",Census Tract 127,,
"108307124","127",Census Tract 127,,
"108315105","127",Census Tract 127,,
"108315106","127",Census Tract 127,,
"108315107","127",Census Tract 127,,
"108315110","127",Census Tract 127,,
"108332102","127",Census Tract 127,,
"108332103","127",Census Tract 127,,
"108332104","127",Census Tract 127,,
"108332105","127",Census Tract 127,,
"108332106","127",Census Tract 127,,
"108335105","127",Census Tract 127,,
"108335106","127",Census Tract 127,,
"108335107","127",Census Tract 127,,
"108335108","127",Census Tract 127,,
"108335109","127",Census Tract 127,,
"108336108","127",Census Tract 127,,
"108336110","127",Census Tract 127,,
"108336111","127",Census Tract 127,,
"108336113","127",Census Tract 127,,
"108336114","127",Census Tract 127,,
"108336115","127",Census Tract 127,,
"109033103","20.48",Census Tract 20.48,,
"110039101","20.38",Census Tract 20.38,,
"110039102","20.38",Census Tract 20.38,,
"110039106","20.38",Census Tract 20.38,,
1101 California Street Warehouse,"78",Census Tract 78,,
"111001108","23.12",Census Tract 23.12,,
"111001109","23.12",Census Tract 23.12,,
"111001112","23.12",Census Tract 23.12,,
"111001113","23.12",Census Tract 23.12,,
"111001114","23.12",Census Tract 23.12,,
"111001115","23.12",Census Tract 23.12,,
"111001116","23.12",Census Tract 23.12,,
"111001117","23.12",Census Tract 23.12,,
"111001118","23.12",Census Tract 23.12,,
"111001119","23.12",Census Tract 23.12,,
"111002102","23.12",Census Tract 23.12,,
"111002103","23.12",Census Tract 23.12,,
"111002104","23.12",Census Tract 23.12,,
"111002106","23.12",Census Tract 23.12,,
"111010101","23.12",Census Tract 23.12,,
"111010103","23.12",Census Tract 23.12,,
"111014101","23.12",Census Tract 23.12,,
"111014102","23.12",Census Tract 23.12,,
"111014105","23.12",Census Tract 23.12,,
"111014108","23.12",Census Tract 23.12,,
"111014109","23.12",Census Tract 23.12,,
"111014124","23.12",Census Tract 23.12,,
"111014125","23.12",Census Tract 23.12,,
"111014126","23.12",Census Tract 23.12,,
"111015101","23.12",Census Tract 23.12,,
"111015138","23.12",Census Tract 23.12,,
"111015147","23.12",Census Tract 23.12,,
"111015156","23.12",Census Tract 23.12,,
"111016141","23.12",Census Tract 23.12,,
"111016142","23.12",Census Tract 23.12,,
"111601118","92.02",Census Tract 92.02,,
"111803114","27.09",Census Tract 27.09,,
"111804101","27.09",Census Tract 27.09,,
"111804105","27.09",Census Tract 27.09,,
"111804107","27.09",Census Tract 27.09,,
"111804108","27.09",Census Tract 27.09,,
"111804109","27.09",Census Tract 27.09,,
"111804110","27.09",Census Tract 27.09,,
"111804111","27.09",Census Tract 27.09,,
"111804112","27.09",Census Tract 27.09,,
"111804113","27.09",Census Tract 27.09,,
"111804114","27.09",Census Tract 27.09,,
"111804115","27.09",Census Tract 27.09,,
"111804116","27.09",Census Tract 27.09,,
"111804117","27.09",Census Tract 27.09,,
"111804118","27.09",Census Tract 27.09,,
"111804119","27.09",Census Tract 27.09,,
"111804120","27.09",Census Tract 27.09,,
"111804121","27.09",Census Tract 27.09,,
"111804122","27.09",Census Tract 27.09,,
"111922135","27.09",Census Tract 27.09,,
"111922159","27.09",Census Tract 27.09,,
"111922164","27.09",Census Tract 27.09,,
"111924110","27.09",Census Tract 27.09,,
"111924113","27.09",Census Tract 27.09,,
"111924120","27.09",Census Tract 27.09,,
"111924124","27.09",Census Tract 27.09,,
"113301101","27.09",Census Tract 27.09,,
"113303101","27.09",Census Tract 27.09,,
"113304103","27.09",Census Tract 27.09,"27.09",Census Tract 27.09
"113305102","27.09",Census Tract 27.09,,
"113307103","27.09",Census Tract 27.09,,
"113308104","27.09",Census Tract 27.09,,
"113311119","27.09",Census Tract 27.09,"27.09",Census Tract 27.09
"113318113","27.09",Census Tract 27.09,,
"113318121","27.09",Census Tract 27.09,,
"113319114","27.09",Census Tract 27.09,,
"113319126","27.09",Census Tract 27.09,,
"113319127","27.09",Census Tract 27.09,,
"113319128","27.09",Census Tract 27.09,,
"113319129","27.09",Census Tract 27.09,,
"113320121","27.09",Census Tract 27.09,,
"113322101","27.09",Census Tract 27.09,,
"113324107","27.09",Census Tract 27.09,,
"113326101","27.09",Census Tract 27.09,,
"113327103","27.09",Census Tract 27.09,,
"113327104","27.09",Census Tract 27.09,,
"113327105","27.09",Census Tract 27.09,,
"113349101","27.05",Census Tract 27.05,,
"113351108","27.05",Census Tract 27.05,,
"113351109","27.05",Census Tract 27.05,,
"113351110","27.05",Census Tract 27.05,,
"116711108","71.06",Census Tract 71.06,,
"116711109","71.06",Census Tract 71.06,,
"116711110","71.06",Census Tract 71.06,,
"116711118","71.07",Census Tract 71.07,,
"116714112","71.06",Census Tract 71.06,,
"116715103","71.07",Census Tract 71.07,,
"116715133","71.06",Census Tract 71.06,,
"116715145","71.06",Census Tract 71.06,,
"116718114","71.06",Census Tract 71.06,,
"116719101","71.06",Census Tract 71.06,,
"119142105","74.09",Census Tract 74.09,,
"119210156","76.06",Census Tract 76.06,,
"119218101","76.06",Census Tract 76.06,"76.06",Census Tract 76.06
"119222111","76.06",Census Tract 76.06,,
"119231101","76.06",Census Tract 76.06,,
"119237104","76.03",Census Tract 76.03,,
"119927103","74.04",Census Tract 74.04,,
"119929104","74.04",Census Tract 74.04,,
"119929105","74.04",Census Tract 74.04,"74.04",Census Tract 74.04
"119931116","74.04",Census Tract 74.04,,
"119931117","74.04",Census Tract 74.04,,
"119967104","74.04",Census Tract 74.04,,
"120001114","74.10",Census Tract 74.10,,
"120001118","74.10",Census Tract 74.10,,
"120002105","74.10",Census Tract 74.10,,
"120003101","74.10",Census Tract 74.10,,
"120108101","76.04",Census Tract 76.04,,
"120130120","76.04",Census Tract 76.04,,
"120130121","76.04",Census Tract 76.04,,
"120131146","76.04",Census Tract 76.04,,
"120132101","76.04",Census Tract 76.04,,
"121021101","79.04",Census Tract 79.04,,
160 N Cactus Avenue Project,"35.10",Census Tract 35.10,,
1M Warehouse Project,"121.05",Census Tract 121.05,,
2720 S. Willow Avenue Development Project,"40.03",Census Tract 40.03,,
"2830, 11190, 11258 s. riverside avenue light industrial project","40.03",Census Tract 40.03,,
"303931117","100.34",Census Tract 100.34,"100.34",Census Tract 100.34
"303932103","100.34",Census Tract 100.34,,
"303932108","100.34",Census Tract 100.34,,
"303933101","100.34",Census Tract 100.34,,
"303934113","100.34",Census Tract 100.34,,
"303934116","100.34",Census Tract 100.34,,
"303943141","100.34",Census Tract 100.34,,
"306419110","91.19",Census Tract 91.19,,
"306459114","100.34",Census Tract 100.34,,
"306459119","100.34",Census Tract 100.34,,
"306459120","100.34",Census Tract 100.34,,
"306461109","100.42",Census Tract 100.42,,
"306636129","91.09",Census Tract 91.09,,
"306739115","91.20",Census Tract 91.20,,
"306743105","91.20",Census Tract 91.20,,
"307113105","91.19",Census Tract 91.19,,
"307225108","100.10",Census Tract 100.10,,
"308001101","97.08",Census Tract 97.08,,
"308018110","97.08",Census Tract 97.08,,
"308734227","97.12",Census Tract 97.12,,
"308735147","97.12",Census Tract 97.12,,
"308738104","97.12",Census Tract 97.12,,
"308738208","97.12",Census Tract 97.12,,
"308738210","97.12",Census Tract 97.12,,
"308739104","97.12",Census Tract 97.12,,
"308739105","97.12",Census Tract 97.12,,
"308739122","97.12",Census Tract 97.12,,
"308739203","97.12",Census Tract 97.12,,
"308739229","97.12",Census Tract 97.12,,
"309043107","100.37",Census Tract 100.37,,
"309057104","100.37",Census Tract 100.37,"100.37",Census Tract 100.37
"309057106","100.37",Census Tract 100.37,"100.37",Census Tract 100.37
"309119113","100.37",Census Tract 100.37,,
"309119120","100.37",Census Tract 100.37,,
"309119122","100.37",Census Tract 100.37,,
"309119124","100.37",Census Tract 100.37,,
"309126123","100.37",Census Tract 100.37,,
"309127104","100.37",Census Tract 100.37,,
"309127152","100.37",Census Tract 100.37,,
"309128103","100.37",Census Tract 100.37,,
"309142106","100.37",Census Tract 100.37,,
"309232115","100.36",Census Tract 100.36,,
"309315106","100.36",Census Tract 100.36,,
"310031104","91.34",Census Tract 91.34,,
"310512107","91.28",Census Tract 91.28,,
"310618115","99.17",Census Tract 99.17,,
"310620217","99.13",Census Tract 99.13,,
"312810104","91.29",Census Tract 91.29,,
"312810105","91.29",Census Tract 91.29,,
"312925124","91.33",Census Tract 91.33,,
"312925125","91.33",Census Tract 91.33,,
"312925127","91.33",Census Tract 91.33,,
"312925130","91.33",Census Tract 91.33,,
"312925131","91.33",Census Tract 91.33,,
"312925132","91.33",Census Tract 91.33,,
"312925143","91.33",Census Tract 91.33,,
"312926117","91.33",Census Tract 91.33,,
"312926120","91.33",Census Tract 91.33,,
"312926121","91.33",Census Tract 91.33,,
"312926122","91.33",Census Tract 91.33,,
"312926134","91.33",Census Tract 91.33,,
"312926136","91.33",Census Tract 91.33,,
"312926139","91.33",Census Tract 91.33,,
"312926140","91.33",Census Tract 91.33,,
"312926144","91.33",Census Tract 91.33,,
"312926145","91.33",Census Tract 91.33,,
"312926146","91.33",Census Tract 91.33,,
"312926153","91.33",Census Tract 91.33,,
"312926157","91.33",Census Tract 91.33,,
"312926158","91.33",Census Tract 91.33,,
"312926159","91.33",Census Tract 91.33,,
"312926165","91.33",Census Tract 91.33,,
"312926168","91.33",Census Tract 91.33,,
"312926176","91.33",Census Tract 91.33,,
"312926177","91.33",Census Tract 91.33,,
"312926178","91.33",Census Tract 91.33,,
"312926192","91.33",Census Tract 91.33,,
"312947110","91.33",Census Tract 91.33,,
"312950107","91.33",Census Tract 91.33,,
"312950108","91.33",Census Tract 91.33,,
"312951116","91.33",Census Tract 91.33,,
436 West Rialto Ave Warehouse,"35.09",Census Tract 35.09,,
5006 and 5010 mission boulevard warehouse project,"3.04",Census Tract 3.04,,
5355 East Airport Drive,"127",Census Tract 127,,
5705 Industrial Parkway,"27.06",Census Tract 27.06,,
5th & Sterling,"76.06",Census Tract 76.06,,
6th and Victoria avenue warehouse,"76.06",Census Tract 76.06,,
9th and Tippecanoe Warehouse,"64.01",Census Tract 64.01,,
Adelanto 35 Development Project,"91.26",Census Tract 91.26,,
Adelanto Industrial Center Project,"91.34",Census Tract 91.34,,
Agua Mansa Logistics Center,"40.04",Census Tract 40.04,,
Alice and Willow Avenue Warehouse Project,"36.09",Census Tract 36.09,,
Alliance California Gateway South Building 9 Project,"72.02",Census Tract 72.02,,
Almond Ave Warehouse- san bernandino,"78",Census Tract 78,,
Altitude Business Centre,"19.07",Census Tract 19.07,,
Apple Valley 143,"121.01",Census Tract 121.01,,
Arrow Commerce Project,"22.07",Census Tract 22.07,,
Arrow Route Project,"24.06",Census Tract 24.06,,
Beech Avenue Logistics Center,"23.12",Census Tract 23.12,,
Bloomington Business Park,"40.01",Census Tract 40.01,"26.08",Census Tract 26.08
Bridge Point Rancho Cucamonga Project,"22.07",Census Tract 22.07,,
Cherry Avenue Warehouse Project,"26.09",Census Tract 26.09,,
Chino Majestic Heritage,"1.15",Census Tract 1.15,,
Citrus Avenue Industrial Warehouse,"26.09",Census Tract 26.09,,
Cordova Complex,"121.01",Census Tract 121.01,,
Cypress and Slover Warehouse,"26.09",Census Tract 26.09,,
Daraindustrialproject,"100.34",Census Tract 100.34,,
Duke warehouse Slover and Alder,"26.08",Census Tract 26.08,,
Durst Drive Warehouse,"35.10",Census Tract 35.10,,
East State Street Warehouse Project,"16",Census Tract 16,,
El Camino Project,"21.12",Census Tract 21.12,,
Etiwanda Commerce Center,"22.07",Census Tract 22.07,,
Euclid Mixed Use Specific Plan Project,"19.10",Census Tract 19.10,,
Fontana Corporate Center Project,"22.04",Census Tract 22.04,,
GTS Cold Storage Project,"121.01",Census Tract 121.01,,
Grape Street Warehouse,"76.06",Census Tract 76.06,,
Hemlock Warehouse Development Project,"26.09",Census Tract 26.09,,
Hesperia Commerce Center II,"100.09",Census Tract 100.09,,
Highland East,"76.04",Census Tract 76.04,,
Highland West Industrial Warehouse Project,"76.04",Census Tract 76.04,,
I-15 Industrial Park area,"100.34",Census Tract 100.34,,
Inland Empire North Logistics Center Apple Valley Project,"121.01",Census Tract 121.01,,
Iowa Street Warehouse,"78",Census Tract 78,,
Jersey Industrial Complex,"21.12",Census Tract 21.12,,
Jurupa and Willow Industrial Project,"40.03",Census Tract 40.03,,
KISS Logistics Center,"100.09",Census Tract 100.09,,
Kendall Drive Industrial Building- San Bernardino Area,"27.06",Census Tract 27.06,,
Kirschner Warehouse and Distribution-Fontana Area (Proj-2019-00070),"24.06",Census Tract 24.06,,
Lilac Avenue and Santa Ana Avenue Warehouse,"40.03",Census Tract 40.03,,
Locust Avenue Light Industrial Project,"27.09",Census Tract 27.09,,
Locust Avenue Warehouse,"27.07",Census Tract 27.07,,
Lovett Industrial DRA - 22-022,"76.04",Census Tract 76.04,,
Merril Commerce Center Specific Plan area,"19.09",Census Tract 19.09,"19.08",Census Tract 19.08
Mesa Linda Street Development,"100.34",Census Tract 100.34,,
Mojave 68,"91.26",Census Tract 91.26,,
Mojave Industrial Park Project,"91.26",Census Tract 91.26,,
Muscat Development Project,"24.06",Census Tract 24.06,,
NOP for Electrical Vehicle Charging Station and Logistics Facility,"118.02",Census Tract 118.02,,
Nevada / Palmetto Commerce Center,"78",Census Tract 78,,
Newcastle Arrow Route,"22.07",Census Tract 22.07,,
"Old Dominion Freight Line, Inc.","24.06",Census Tract 24.06,,
Oliveavenue,"35.03",Census Tract 35.03,,
Ontario Airport Cargo Center Project,"16",Census Tract 16,,
Ontario Ranch,"19.08",Census Tract 19.08,,
Ottawa Business Center,"100.37",Census Tract 100.37,,
Pepper 210 Commerce Center,"38.04",Census Tract 38.04,,
Pepper Ave industrial development project,"38.04",Census Tract 38.04,,
Phelan 20 Project,"100.34",Census Tract 100.34,,
Philadelphia Street Industrial Development Site and East End Annexation Project,"4.03",Census Tract 4.03,"4.01",Census Tract 4.01
Poplar 18 Project,"100.34",Census Tract 100.34,,
Poplar South Distribution Center,"26.09",Census Tract 26.09,,
RESOURCE DRIVE INDUSTRIAL PROJECT,"40.03",Census Tract 40.03,,
Rancho 38 Industrial Project,"91.26",Census Tract 91.26,,
"Rich-Haven Specific Plan, 2022 Amendment Project (File No. PSPA22-001)","19.06",Census Tract 19.06,,
SPR 21-00001-Freight Company Project,"100.09",Census Tract 100.09,,
Santa Ana Truck Terminal Project,"40.04",Census Tract 40.04,,
Sierra Business Center,"27.09",Census Tract 27.09,"26.09",Census Tract 26.09
Sierra Distribution Facility Project,"27.09",Census Tract 27.09,,
Sierra/summit warehouse project,"27.09",Census Tract 27.09,,
Sixth Street and Del Rosa Drive Warehouse Project,"65.02",Census Tract 65.02,,
Slover-Juniper Industrial Building Project,"26.09",Census Tract 26.09,,
Slover/Cactus Avenue Warehouse,"40.04",Census Tract 40.04,,
South Bon View Warehouse,"18.13",Census Tract 18.13,,
South Ontario Logistics Center,"19.08",Census Tract 19.08,,
